pcut_position,psvol_position,label
-845094,27882,1
-845091,27890,1
-845087,27898,1
-845084,27906,1
-845081,27914,1
-845077,27922,1
-845073,27930,1
-845070,27938,1
-845066,27947,1
-845062,27955,1
-845058,27963,1
-845054,27971,1
-845050,27979,1
-845045,27987,1
-845041,27995,1
-845036,28003,1
-845032,28012,1
-845027,28020,1
-845022,28028,1
-845017,28036,1
-845012,28044,1
-845007,28052,1
-845002,28060,1
-844997,28068,1
-844991,28076,1
-844986,28084,1
-844980,28093,1
-844975,28101,1
-844969,28109,1
-844963,28117,1
-844957,28125,1
-844951,28133,1
-844945,28141,1
-844939,28149,1
-844932,28157,1
-844926,28165,1
-844919,28173,1
-844913,28182,1
-844906,28190,1
-844899,28198,1
-844892,28206,1
-844885,28214,1
-844878,28222,1
-844871,28230,1
-844864,28238,1
-844857,28246,1
-844849,28255,1
-844841,28263,1
-844834,28271,1
-844826,28279,1
-844818,28287,1
-844810,28295,1
-844802,28303,1
-844794,28311,1
-844786,28319,1
-844778,28327,1
-844769,28336,1
-844761,28344,1
-844752,28352,1
-844744,28360,1
-844735,28368,1
-844726,28376,1
-844717,28384,1
-844708,28392,1
-844699,28400,1
-844690,28408,1
-844680,28417,1
-844671,28425,1
-844662,28433,1
-844652,28441,1
-844642,28449,1
-844633,28457,1
-844623,28465,1
-844613,28473,1
-844603,28481,1
-844593,28490,1
-844583,28498,1
-844573,28506,1
-844562,28514,1
-844552,28522,1
-844541,28530,1
-844531,28538,1
-844520,28546,1
-844509,28554,1
-844499,28563,1
-844488,28571,1
-844477,28579,1
-844466,28587,1
-844455,28595,1
-844444,28603,1
-844432,28611,1
-844421,28619,1
-844410,28627,1
-844398,28635,1
-844387,28644,1
-844375,28652,1
-844363,28660,1
-844352,28668,1
-844340,28676,1
-844328,28684,1
-844316,28692,1
-844304,28700,1
-844292,28708,1
-844280,28716,1
-844267,28725,1
-844255,28733,1
-844243,28741,1
-844230,28749,1
-844218,28757,1
-844205,28765,1
-844193,28773,1
-844180,28781,1
-844167,28789,1
-844155,28798,1
-844142,28806,1
-844129,28814,1
-844116,28822,1
-844103,28830,1
-844090,28838,1
-844077,28846,1
-844063,28854,1
-844050,28862,1
-844037,28871,1
-844024,28879,1
-844010,28887,1
-843997,28895,1
-843983,28903,1
-843970,28911,1
-843956,28919,1
-843943,28927,1
-843929,28935,1
-843915,28943,1
-843902,28952,1
-843888,28960,1
-843874,28968,1
-843860,28976,1
-843846,28984,1
-843832,28992,1
-843818,29000,1
-843804,29008,1
-843790,29016,1
-843776,29025,1
-843762,29033,1
-843748,29041,1
-843734,29049,1
-843720,29057,1
-843706,29065,1
-843692,29073,1
-843678,29081,1
-843664,29089,1
-843650,29097,1
-843636,29105,1
-843622,29113,1
-843608,29121,1
-843594,29128,1
-843580,29136,1
-843566,29144,1
-843552,29152,1
-843539,29160,1
-843525,29168,1
-843511,29176,1
-843497,29183,1
-843483,29191,1
-843470,29199,1
-843456,29206,1
-843442,29214,1
-843429,29222,1
-843415,29229,1
-843402,29237,1
-843389,29244,1
-843375,29252,1
-843362,29259,1
-843349,29267,1
-843335,29274,1
-843322,29282,1
-843309,29289,1
-843297,29296,1
-843284,29303,1
-843271,29311,1
-843258,29318,1
-843245,29325,1
-843232,29332,1
-843220,29339,1
-843207,29346,1
-843195,29354,1
-843182,29361,1
-843170,29367,1
-843158,29374,1
-843145,29381,1
-843133,29388,1
-843121,29395,1
-843108,29402,1
-843096,29409,1
-843085,29415,1
-843073,29422,1
-843061,29429,1
-843050,29435,1
-843038,29442,1
-843026,29448,1
-843015,29455,1
-843003,29461,1
-842992,29468,1
-842980,29474,1
-842969,29480,1
-842958,29487,1
-842946,29493,1
-842935,29500,1
-842924,29506,1
-842913,29512,1
-842902,29518,1
-842891,29524,1
-842880,29531,1
-842869,29537,1
-842859,29543,1
-842848,29549,1
-842837,29555,1
-842827,29561,1
-842816,29567,1
-842805,29573,1
-842795,29579,1
-842784,29585,1
-842774,29590,1
-842764,29596,1
-842753,29602,1
-842743,29608,1
-842733,29614,1
-842723,29619,1
-842712,29625,1
-842702,29631,1
-842692,29636,1
-842682,29642,1
-842672,29648,1
-842662,29653,1
-842652,29659,1
-842642,29665,1
-842632,29670,1
-842622,29676,1
-842613,29681,1
-842603,29687,1
-842593,29692,1
-842583,29698,1
-842574,29704,1
-842564,29709,1
-842554,29715,1
-842544,29720,1
-842535,29726,1
-842525,29731,1
-842515,29737,1
-842505,29742,1
-842496,29748,1
-842486,29753,1
-842477,29759,1
-842467,29765,1
-842457,29770,1
-842448,29776,1
-842438,29781,1
-842429,29787,1
-842419,29792,1
-842410,29798,1
-842400,29803,1
-842391,29809,1
-842381,29814,1
-842372,29820,1
-842362,29825,1
-842353,29831,1
-842343,29837,1
-842334,29842,1
-842325,29848,1
-842315,29853,1
-842306,29859,1
-842297,29864,1
-842287,29870,1
-842278,29875,1
-842269,29881,1
-842260,29886,1
-842250,29892,1
-842241,29898,1
-842232,29903,1
-842223,29909,1
-842214,29914,1
-842205,29920,1
-842196,29925,1
-842186,29931,1
-842177,29936,1
-842169,29942,1
-842160,29947,1
-842151,29953,1
-842142,29959,1
-842133,29964,1
-842124,29970,1
-842115,29975,1
-842106,29981,1
-842097,29986,1
-842089,29992,1
-842080,29997,1
-842071,30003,1
-842062,30008,1
-842054,30014,1
-842045,30019,1
-842037,30025,1
-842028,30031,1
-842019,30036,1
-842011,30042,1
-842002,30047,1
-841994,30053,1
-841986,30058,1
-841977,30064,1
-841969,30069,1
-841960,30075,1
-841952,30080,1
-841944,30086,1
-841936,30092,1
-841927,30097,1
-841919,30103,1
-841911,30108,1
-841903,30114,1
-841895,30119,1
-841887,30125,1
-841879,30130,1
-841871,30136,1
-841863,30141,1
-841855,30147,1
-841847,30152,1
-841839,30158,1
-841831,30164,1
-841824,30169,1
-841816,30175,1
-841808,30180,1
-841800,30186,1
-841793,30191,1
-841785,30197,1
-841778,30202,1
-841770,30208,1
-841763,30214,1
-841755,30219,1
-841748,30225,1
-841740,30230,1
-841733,30236,1
-841726,30242,1
-841718,30247,1
-841711,30253,1
-841704,30258,1
-841697,30264,1
-841690,30269,1
-841683,30275,1
-841676,30280,1
-841669,30286,1
-841661,30291,1
-841655,30297,1
-841648,30302,1
-841641,30308,1
-841634,30314,1
-841627,30319,1
-841620,30325,1
-841614,30330,1
-841607,30336,1
-841601,30341,1
-841594,30347,1
-841587,30352,1
-841581,30358,1
-841574,30364,1
-841568,30369,1
-841562,30375,1
-841555,30380,1
-841549,30386,1
-841543,30391,1
-841537,30397,1
-841530,30402,1
-841524,30408,1
-841518,30413,1
-841512,30419,1
-841506,30424,1
-841500,30430,1
-841494,30436,1
-841488,30441,1
-841482,30447,1
-841477,30452,1
-841471,30458,1
-841465,30463,1
-841459,30469,1
-841454,30474,1
-841448,30480,1
-841443,30485,1
-841437,30491,1
-841432,30496,1
-841426,30502,1
-841421,30508,1
-841416,30513,1
-841410,30519,1
-841405,30524,1
-841400,30530,1
-841395,30535,1
-841390,30541,1
-841385,30546,1
-841380,30552,1
-841375,30557,1
-841370,30563,1
-841365,30569,1
-841360,30574,1
-841355,30580,1
-841350,30585,1
-841346,30591,1
-841341,30596,1
-841336,30602,1
-841332,30607,1
-841327,30613,1
-841323,30618,1
-841318,30624,1
-841314,30629,1
-841310,30635,1
-841305,30641,1
-841301,30646,1
-841297,30652,1
-841293,30657,1
-841289,30663,1
-841284,30668,1
-841280,30674,1
-841276,30679,1
-841273,30685,1
-841269,30690,1
-841265,30696,1
-841261,30702,1
-841257,30707,1
-841253,30713,1
-841250,30718,1
-841246,30724,1
-841243,30729,1
-841239,30735,1
-841235,30740,1
-841232,30746,1
-841229,30751,1
-841225,30757,1
-841222,30762,1
-841219,30768,1
-841215,30773,1
-841212,30779,1
-841209,30784,1
-841206,30790,1
-841203,30796,1
-841200,30801,1
-841197,30807,1
-841194,30812,1
-841191,30818,1
-841188,30823,1
-841186,30829,1
-841183,30834,1
-841180,30840,1
-841178,30845,1
-841175,30851,1
-841172,30857,1
-841170,30862,1
-841167,30868,1
-841165,30873,1
-841163,30879,1
-841160,30884,1
-841158,30890,1
-841156,30895,1
-841154,30901,1
-841151,30906,1
-841149,30912,1
-841147,30917,1
-841145,30923,1
-841143,30929,1
-841141,30934,1
-841139,30940,1
-841137,30945,1
-841136,30951,1
-841134,30956,1
-841132,30962,1
-841130,30967,1
-841129,30973,1
-841127,30978,1
-841126,30984,1
-841124,30990,1
-841123,30995,1
-841121,31001,1
-841120,31006,1
-841119,31012,1
-841117,31017,1
-841116,31023,1
-841115,31028,1
-841114,31034,1
-841113,31039,1
-841111,31045,1
-841110,31050,1
-841109,31056,1
-841108,31062,1
-841108,31067,1
-841107,31073,1
-841106,31078,1
-841105,31084,1
-841104,31089,1
-841104,31095,1
-841103,31100,1
-841102,31106,1
-841102,31111,1
-841101,31117,1
-841101,31123,1
-841100,31128,1
-841100,31134,1
-841099,31139,1
-841099,31145,1
-841099,31150,1
-841098,31156,1
-841098,31161,1
-841098,31167,1
-841098,31172,1
-841098,31178,1
-841098,31183,1
-841098,31189,1
-841098,31195,1
-841098,31200,1
-841098,31206,1
-841098,31211,1
-841098,31217,1
-841098,31222,1
-841098,31228,1
-841099,31233,1
-841099,31239,1
-841099,31244,1
-841100,31250,1
-841100,31255,1
-841100,31261,1
-841101,31266,1
-841101,31272,1
-841102,31278,1
-841102,31283,1
-841103,31289,1
-841104,31294,1
-841104,31300,1
-841105,31305,1
-841106,31311,1
-841107,31316,1
-841108,31322,1
-841108,31327,1
-841109,31333,1
-841110,31339,1
-841111,31344,1
-841112,31350,1
-841113,31355,1
-841114,31361,1
-841115,31366,1
-841116,31372,1
-841117,31377,1
-841119,31383,1
-841120,31388,1
-841121,31394,1
-841122,31400,1
-841124,31405,1
-841125,31411,1
-841126,31416,1
-841128,31422,1
-841129,31427,1
-841131,31433,1
-841132,31438,1
-841134,31444,1
-841135,31449,1
-841137,31455,1
-841138,31460,1
-841140,31466,1
-841141,31472,1
-841143,31477,1
-841145,31483,1
-841147,31488,1
-841148,31494,1
-841150,31499,1
-841152,31505,1
-841154,31511,1
-841156,31516,1
-841158,31522,1
-841159,31528,1
-841161,31533,1
-841163,31539,1
-841165,31545,1
-841168,31550,1
-841170,31556,1
-841172,31562,1
-841174,31568,1
-841176,31573,1
-841178,31579,1
-841181,31585,1
-841183,31591,1
-841185,31597,1
-841188,31603,1
-841190,31609,1
-841192,31615,1
-841195,31621,1
-841197,31627,1
-841200,31633,1
-841202,31639,1
-841205,31646,1
-841207,31652,1
-841210,31658,1
-841213,31665,1
-841216,31671,1
-841218,31678,1
-841221,31684,1
-841224,31691,1
-841227,31698,1
-841230,31705,1
-841233,31712,1
-841236,31719,1
-841239,31726,1
-841242,31733,1
-841245,31740,1
-841248,31747,1
-841251,31755,1
-841254,31762,1
-841257,31770,1
-841260,31778,1
-841264,31785,1
-841267,31793,1
-841270,31801,1
-841273,31809,1
-841277,31817,1
-841280,31825,1
-841284,31833,1
-841287,31842,1
-841290,31850,1
-841294,31859,1
-841298,31867,1
-841301,31876,1
-841305,31885,1
-841308,31893,1
-841312,31902,1
-841315,31911,1
-841319,31920,1
-841323,31929,1
-841326,31939,1
-841330,31948,1
-841334,31957,1
-841337,31967,1
-841341,31976,1
-841345,31986,1
-841349,31996,1
-841352,32005,1
-841356,32015,1
-841360,32025,1
-841364,32035,1
-841367,32045,1
-841371,32055,1
-841375,32066,1
-841379,32076,1
-841382,32086,1
-841386,32096,1
-841390,32107,1
-841394,32117,1
-841397,32128,1
-841401,32138,1
-841405,32149,1
-841408,32159,1
-841412,32170,1
-841416,32181,1
-841419,32191,1
-841423,32202,1
-841426,32213,1
-841430,32224,1
-841433,32234,1
-841437,32245,1
-841440,32256,1
-841444,32267,1
-841447,32277,1
-841450,32288,1
-841454,32299,1
-841457,32310,1
-841460,32321,1
-841463,32331,1
-841466,32342,1
-841469,32353,1
-841472,32364,1
-841475,32375,1
-841478,32385,1
-841481,32396,1
-841484,32407,1
-841487,32418,1
-841490,32429,1
-841492,32439,1
-841495,32450,1
-841498,32461,1
-841500,32472,1
-841503,32483,1
-841505,32493,1
-841507,32504,1
-841510,32515,1
-841512,32526,1
-841514,32537,1
-841516,32547,1
-841518,32558,1
-841520,32569,1
-841522,32580,1
-841524,32591,1
-841526,32602,1
-841527,32612,1
-841529,32623,1
-841531,32634,1
-841532,32645,1
-841534,32655,1
-841535,32666,1
-841536,32677,1
-841538,32688,1
-841539,32698,1
-841540,32709,1
-841541,32720,1
-841542,32730,1
-841543,32741,1
-841544,32751,1
-841544,32762,1
-841545,32772,1
-841546,32783,1
-841546,32793,1
-841547,32804,1
-841547,32814,1
-841547,32824,1
-841547,32835,1
-841547,32845,1
-841547,32855,1
-841547,32865,1
-841547,32875,1
-841547,32885,1
-841547,32895,1
-841546,32905,1
-841546,32915,1
-841545,32925,1
-841545,32935,1
-841544,32944,1
-841543,32954,1
-841542,32964,1
-841541,32973,1
-841540,32983,1
-841539,32992,1
-841538,33002,1
-841536,33011,1
-841535,33020,1
-841534,33029,1
-841532,33039,1
-841530,33048,1
-841528,33057,1
-841527,33066,1
-841525,33075,1
-841523,33084,1
-841520,33093,1
-841518,33102,1
-841516,33111,1
-841513,33120,1
-841511,33128,1
-841508,33137,1
-841506,33146,1
-841503,33154,1
-841500,33163,1
-841497,33171,1
-841494,33180,1
-841491,33188,1
-841487,33197,1
-841484,33205,1
-841481,33213,1
-841477,33222,1
-841473,33230,1
-841470,33238,1
-841466,33246,1
-841462,33254,1
-841458,33263,1
-841454,33271,1
-841450,33279,1
-841445,33287,1
-841441,33295,1
-841436,33303,1
-841432,33312,1
-841427,33320,1
-841422,33328,1
-841417,33336,1
-841412,33344,1
-841407,33352,1
-841402,33360,1
-841397,33368,1
-841391,33376,1
-841386,33384,1
-841380,33392,1
-841375,33400,1
-841369,33409,1
-841363,33417,1
-841357,33425,1
-841351,33433,1
-841345,33441,1
-841339,33449,1
-841332,33457,1
-841326,33465,1
-841319,33473,1
-841313,33482,1
-841306,33490,1
-841299,33498,1
-841292,33506,1
-841285,33514,1
-841278,33522,1
-841271,33530,1
-841264,33538,1
-841257,33546,1
-841249,33555,1
-841241,33563,1
-841234,33571,1
-841226,33579,1
-841218,33587,1
-841210,33595,1
-841202,33603,1
-841194,33611,1
-841186,33619,1
-841178,33628,1
-841169,33636,1
-841161,33644,1
-841152,33652,1
-841144,33660,1
-841135,33668,1
-841126,33676,1
-841117,33684,1
-841108,33692,1
-841099,33700,1
-841090,33709,1
-841080,33717,1
-841071,33725,1
-841062,33733,1
-841052,33741,1
-841042,33749,1
-841033,33757,1
-841023,33765,1
-841013,33773,1
-841003,33782,1
-840993,33790,1
-840983,33798,1
-840973,33806,1
-840962,33814,1
-840952,33822,1
-840941,33830,1
-840931,33838,1
-840920,33846,1
-840909,33854,1
-840899,33863,1
-840888,33871,1
-840877,33879,1
-840866,33887,1
-840855,33895,1
-840844,33903,1
-840832,33911,1
-840821,33919,1
-840810,33927,1
-840798,33935,1
-840787,33944,1
-840775,33952,1
-840763,33960,1
-840752,33968,1
-840740,33976,1
-840728,33984,1
-840716,33992,1
-840704,34000,1
-840692,34008,1
-840680,34016,1
-840667,34025,1
-840655,34033,1
-840643,34041,1
-840630,34049,1
-840618,34057,1
-840605,34065,1
-840593,34073,1
-840580,34081,1
-840567,34089,1
-840555,34097,1
-840542,34106,1
-840529,34114,1
-840516,34122,1
-840503,34130,1
-840490,34138,1
-840477,34146,1
-840463,34154,1
-840450,34162,1
-840437,34171,1
-840424,34179,1
-840410,34187,1
-840397,34195,1
-840383,34203,1
-840370,34211,1
-840356,34219,1
-840343,34227,1
-840329,34235,1
-840315,34243,1
-840302,34252,1
-840288,34260,1
-840274,34268,1
-840260,34276,1
-840246,34284,1
-840232,34292,1
-840218,34300,1
-840205,34308,1
-840190,34316,1
-840176,34324,1
-840162,34333,1
-840148,34341,1
-840134,34349,1
-840120,34357,1
-840106,34365,1
-840092,34373,1
-840078,34381,1
-840064,34389,1
-840050,34397,1
-840036,34405,1
-840022,34413,1
-840008,34421,1
-839994,34429,1
-839980,34436,1
-839966,34444,1
-839952,34452,1
-839939,34460,1
-839925,34468,1
-839911,34476,1
-839897,34483,1
-839883,34491,1
-839870,34499,1
-839856,34506,1
-839842,34514,1
-839829,34522,1
-839815,34529,1
-839802,34537,1
-839789,34544,1
-839775,34552,1
-839762,34559,1
-839749,34567,1
-839735,34574,1
-839722,34582,1
-839709,34589,1
-839697,34596,1
-839684,34604,1
-839671,34611,1
-839658,34618,1
-839645,34625,1
-839632,34632,1
-839620,34639,1
-839607,34646,1
-839595,34653,1
-839582,34660,1
-839570,34667,1
-839558,34674,1
-839545,34681,1
-839533,34688,1
-839521,34695,1
-839508,34702,1
-839496,34709,1
-839485,34716,1
-839473,34722,1
-839461,34729,1
-839449,34735,1
-839438,34742,1
-839426,34748,1
-839415,34755,1
-839403,34761,1
-839392,34768,1
-839380,34774,1
-839369,34781,1
-839358,34787,1
-839346,34793,1
-839335,34800,1
-839324,34806,1
-839313,34812,1
-839302,34818,1
-839292,34824,1
-839281,34830,1
-839271,34836,1
-839261,34842,1
-839251,34847,1
-839241,34853,1
-839231,34859,1
-839221,34864,1
-839212,34870,1
-839203,34875,1
-839193,34880,1
-839184,34885,1
-839175,34890,1
-839167,34895,1
-839158,34900,1
-839149,34905,1
-839141,34910,1
-839133,34914,1
-839125,34919,1
-839117,34924,1
-839109,34928,1
-839101,34933,1
-839093,34937,1
-839086,34941,1
-839079,34945,1
-839071,34950,1
-839064,34954,1
-839057,34958,1
-839050,34961,1
-839043,34965,1
-839036,34969,1
-839030,34973,1
-839024,34977,1
-839017,34980,1
-839011,34984,1
-839005,34987,1
-838999,34991,1
-838993,34994,1
-838987,34998,1
-838981,35001,1
-838976,35004,1
-838970,35007,1
-838964,35010,1
-838959,35014,1
-838954,35017,1
-838949,35020,1
-838944,35022,1
-838939,35025,1
-838934,35028,1
-838929,35031,1
-838925,35033,1
-838920,35036,1
-838916,35039,1
-838912,35041,1
-838907,35044,1
-838903,35046,1
-838899,35048,1
-838895,35051,1
-838891,35053,1
-838888,35055,1
-838884,35057,1
-838881,35059,1
-838877,35061,1
-838874,35063,1
-838870,35065,1
-838867,35067,1
-838864,35069,1
-838861,35071,1
-838859,35072,1
-838856,35074,1
-838853,35075,1
-838851,35077,1
-838848,35078,1
-838846,35080,1
-838844,35081,1
-838841,35083,1
-838839,35084,1
-838837,35085,1
-838835,35086,1
-838834,35087,1
-838832,35088,1
-838830,35089,1
-838829,35090,1
-838827,35091,1
-838826,35092,1
-838825,35092,1
-838824,35093,1
-838823,35094,1
-838822,35094,1
-838821,35095,1
-838820,35095,1
-838820,35096,1
-838819,35096,1
-838819,35096,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
-838818,35097,1
